test_name,tail,dependent_variable,independent_variable,independent_variable_levels,subset_factors,subset_levels,sample_size_1,sample_size_2,degrees_freedom,mean_1,mean_2,standard_error_1,standard_error_2,t_stats,r,beta,p_value,cohens_d,p_value_threshold,conf_interval_95_1,conf_interval_95_2
paired_ttest,two_sided,dist_CCM_avg,area,"OFC,ACC","model_config,fit_phase","4,irrational",2000,2000,1999,3.05568137445687,3.69929525118125,0.0126643405686717,0.0173630527644039,-43.6307939256315,NaN,NaN,1.01397309338171e-292,-0.975614211299969,0.005,-0.672543542100878,-0.614684211347881
paired_ttest,two_sided,dist_CCM_avg,area,"dlPFC,ACC","model_config,fit_phase","4,irrational",2000,2000,1999,3.26427570725498,3.69929525118125,0.0126128297251428,0.0173630527644039,-35.3069545789332,NaN,NaN,1.21476999928824e-212,-0.789487505169921,0.005,-0.459183032580204,-0.41085605527234
paired_ttest,two_sided,dist_RDM_avg_OFC,fit_phase,"initial,rational","model_config","5",1000,1000,999,0.493687588954935,0.668139512830943,0.00373147610189484,0.00212039648340671,-40.7794556839282,NaN,NaN,7.9144567466697e-215,-1.28955961703112,0.005,-0.182846696132158,-0.166057151619857
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"initial,rational","model_config","5",1000,1000,999,3.06338851224417,3.49153321022316,0.0253769280272848,0.0339868778536248,-9.84797103704842,NaN,NaN,6.68791234632648e-22,-0.311420188084434,0.005,-0.513458321368808,-0.342831074589172
paired_ttest,two_sided,dist_CCM_avg_OFC,fit_phase,"rational,irrational","model_config","5",2000,2000,1999,3.49153321022316,2.77591987864001,0.0240263399562092,0.0139373372566718,26.1399524409033,NaN,NaN,8.27092818001583e-130,0.584507105864713,0.005,0.661924400637304,0.76930226252899
paired_ttest,two_sided,dist_CCM_same_OFC,fit_phase,"rational,irrational","model_config","5",2000,2000,1999,3.49153321022316,2.76438616814946,0.0240263399562092,0.0142623157959068,26.2919618447192,NaN,NaN,4.24412449461281e-131,0.58790613946623,0.005,0.67290820426243,0.781385879884956
paired_ttest,two_sided,dist_CCM_other_OFC,fit_phase,"rational,irrational","model_config","5",2000,2000,1999,3.49153321022316,2.78745358913056,0.0240263399562092,0.0155009759530188,25.0623744694798,NaN,NaN,8.9803731432514e-121,0.56041172991312,0.005,0.64898481152057,0.759174430664631
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,dlPFC","model_config,fit_phase","5,irrational",2000,2000,1999,0.668139512830942,0.376628749010397,0.00149897166111263,0.00151152444140735,165.694439813851,NaN,NaN,0,3.70504030917519,0.005,0.288060456440866,0.294961071200226
paired_ttest,two_sided,dist_RDM_avg,area,"OFC,ACC","model_config,fit_phase","5,irrational",2000,2000,1999,0.668139512830942,0.615691168584638,0.00149897166111263,0.00154811717315714,117.418913640426,NaN,NaN,0,2.62556672744169,0.005,0.0515723427435215,0.0533243457490888
paired_ttest,two_sided,dist_RDM_avg,area,"dlPFC,ACC","model_config,fit_phase","5,irrational",2000,2000,1999,0.376628749010397,0.615691168584638,0.00151152444140735,0.00154811717315714,-151.463120960162,NaN,NaN,0,-3.38681834551195,0.005,-0.242157810720847,-0.235967028427635
