test_name,tail,dependent_variable,independent_variable,independent_variable_levels,subset_factors,subset_levels,sample_size_1,sample_size_2,degrees_freedom,mean_1,mean_2,standard_error_1,standard_error_2,t_stats,r,beta,p_value,p_value_threshold,conf_interval_95_1,conf_interval_95_2
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","6",2000,2000,1999,0.00979467430568911,1.00939970138224,0.000178747828764454,0.00397677306833418,-250.89891087656,NaN,NaN,0,0.005,-1.00741844010259,-0.991791614050521
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","6,irrational",2000,2000,1999,0.658731660589386,0.70024099763308,0.00574124200672414,0.00493514846762428,-6.36064196233269,NaN,NaN,2.48332337844043e-10,0.005,-0.054307745722513,-0.028710928364875
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","6,irrational",2000,2000,1999,0.658731660589386,1.00939970138224,0.00574124200672414,0.00397677306833418,-54.0935718129566,NaN,NaN,0,0.005,-0.363381439135037,-0.33795464245068
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","6,irrational",2000,2000,1999,0.70024099763308,1.00939970138224,0.00493514846762428,0.00397677306833418,-71.1778483531281,NaN,NaN,0,0.005,-0.317676902106437,-0.300640505391893
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","6,irrational",2000,2000,1999,0.762041994525317,0.60707649362142,0.00817789737800557,0.00688903378267466,15.9525294619306,NaN,NaN,5.1036325135856e-54,0.005,0.13591455272039,0.174016449087406
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","6,irrational",2000,2000,1999,0.632434562066498,0.768047433199661,0.00504323149669139,0.00579755126328294,-29.8293094673575,NaN,NaN,4.82865855282401e-162,0.005,-0.144528846043922,-0.126696896222405
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","6,irrational",2000,2000,1999,0.88757109045777,1.13122831230672,0.00379997724215749,0.00561671572554883,-45.4693989826028,NaN,NaN,1.40599541156986e-310,0.005,-0.254166459212008,-0.233147984485887
paired_ttest,two_sided,value_function_attended_gradient_diff,fit_phase,"rational,irrational","model_config","6",2000,2000,1999,-0.369831121642548,1.00939970138224,0.00396371719868811,0.00397677306833418,-217.405803145967,NaN,NaN,0,0.005,-1.39167244347916,-1.36678920257043
paired_ttest,two_sided,std_order_step_2,fit_phase,"rational,irrational","model_config","7",2000,2000,1999,0.000276329090528358,0.229049671683434,5.17008963443383e-06,0.00220328555438024,-103.832689678958,NaN,NaN,0,0.005,-0.233094324425414,-0.224452360760398
paired_ttest,two_sided,std_order_step_3,fit_phase,"rational,irrational","model_config","7",2000,2000,1999,0.000268384039394878,0.0696673269648846,4.61069299788808e-06,0.000588742248662511,-117.891826614649,NaN,NaN,0,0.005,-0.0705534066350184,-0.068244479215961
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","7",2000,2000,1999,0.00247343080220131,1.07520614758074,2.71515356521037e-05,0.00266974239258573,-401.737824587718,NaN,NaN,0,0.005,-1.07796944372386,-1.06749598983322
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","7,irrational",2000,2000,1999,0.229049671683434,0.0696673269648846,0.00220328555438024,0.000588742248662511,71.2319955203908,NaN,NaN,0,0.005,0.154994247636454,0.163770441800646
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","7,irrational",2000,2000,1999,0.229049671683434,1.07520614758074,0.00220328555438024,0.00266974239258573,-255.485432170196,NaN,NaN,0,0.005,-0.852651722848556,-0.839661228946054
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","7,irrational",2000,2000,1999,0.0696673269648846,1.07520614758074,0.000588742248662511,0.00266974239258573,-383.220594808712,NaN,NaN,0,0.005,-1.01068471807753,-1.00039292315418
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","7,irrational",2000,2000,1999,0.687149015050303,5.05196474931413e-16,0.00660985666314071,2.62349047972804e-18,103.958232389838,NaN,NaN,0,0.005,0.67418608526826,0.700111944832344
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","7,irrational",2000,2000,1999,0.209001980894654,2.15079284243691e-16,0.00176622674598753,6.14100404366227e-19,118.332474224761,NaN,NaN,0,0.005,0.205538142803417,0.21246581898589
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","7,irrational",2000,2000,1999,0.933854689535946,1.21655760562553,0.00367978616939866,0.00426380700317323,-47.8322386028555,NaN,NaN,0,0.005,-0.294293910815523,-0.271111921363649
paired_ttest,two_sided,value_function_attended_gradient_diff,fit_phase,"rational,irrational","model_config","7",2000,2000,1999,-0.682726744793495,1.07520614758074,0.00256397873391079,0.00266974239258573,-463.891190259491,NaN,NaN,0,0.005,-1.76536474850954,-1.75050103623893
paired_ttest,two_sided,std_order_step_2,fit_phase,"rational,irrational","model_config","8",2000,2000,1999,0.000266613757850581,0.250091596451572,5.54064136912821e-06,0.0014980936740691,-166.745718038211,NaN,NaN,0,0.005,-0.252763256763774,-0.24688670862367
paired_ttest,two_sided,std_order_step_3,fit_phase,"rational,irrational","model_config","8",2000,2000,1999,0.000267286369034411,0.0604698582979291,3.54853028976899e-06,0.000535151750727233,-112.506949448069,NaN,NaN,0,0.005,-0.0612519858541276,-0.0591531580036619
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","8",2000,2000,1999,0.00274110453236837,0.932744560921781,2.52316056634791e-05,0.00253703527965154,-366.559444564549,NaN,NaN,0,0.005,-0.93497912302768,-0.925027789751145
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","8,irrational",2000,2000,1999,0.250091596451572,0.0604698582979291,0.0014980936740691,0.000535151750727233,122.026444679322,NaN,NaN,0,0.005,0.186574227082969,0.192669249224317
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","8,irrational",2000,2000,1999,0.250091596451572,0.932744560921781,0.0014980936740691,0.00253703527965154,-249.477215253658,NaN,NaN,0,0.005,-0.688019329608577,-0.677286599331841
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","8,irrational",2000,2000,1999,0.0604698582979291,0.932744560921781,0.000535151750727233,0.00253703527965154,-342.219467259599,NaN,NaN,0,0.005,-0.877273432782391,-0.867275972465313
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","8,irrational",2000,2000,1999,0.750274789354715,4.63308228587644e-16,0.0044942810222073,1.97369410449881e-18,166.93989219798,NaN,NaN,0,0.005,0.741460823745368,0.759088754964062
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","8,irrational",2000,2000,1999,0.181409574893787,1.92115906516577e-16,0.0016054552521817,5.18361250308223e-19,112.995721710253,NaN,NaN,0,0.005,0.178261034045951,0.184558115741624
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","8,irrational",2000,2000,1999,0.800722657664757,1.0647664641788,0.00347889909513307,0.00388671256909876,-49.3110559476801,NaN,NaN,0,0.005,-0.274545100314806,-0.253542512713288
paired_ttest,two_sided,value_function_attended_gradient_diff,fit_phase,"rational,irrational","model_config","8",2000,2000,1999,-0.747269695069439,0.932744560921781,0.00179351425888541,0.00253703527965154,-483.437750480507,NaN,NaN,0,0.005,-1.68682953332686,-1.67319897865558
paired_ttest,two_sided,std_order_step_2,fit_phase,"rational,irrational","model_config","9",2000,2000,1999,0.00062510129133221,0.114456758977823,1.26375059911337e-05,0.00176404496603172,-64.5415716905937,NaN,NaN,0,0.005,-0.117290530956613,-0.11037278441637
paired_ttest,two_sided,std_order_step_3,fit_phase,"rational,irrational","model_config","9",2000,2000,1999,0.0039235810080406,0.35988965524878,6.52113995862643e-05,0.00218226971158044,-162.97398234342,NaN,NaN,0,0.005,-0.360249600739827,-0.351682547741653
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","9",2000,2000,1999,0.00716387103757925,0.920306965118724,9.51231609654183e-05,0.00323451627218295,-282.306648411988,NaN,NaN,0,0.005,-0.919486592846937,-0.906799595315354
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","9,irrational",2000,2000,1999,0.114456758977823,0.35988965524878,0.00176404496603172,0.00218226971158044,-87.3760620675894,NaN,NaN,0,0.005,-0.250941625569218,-0.239924166972697
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","9,irrational",2000,2000,1999,0.114456758977823,0.920306965118724,0.00176404496603172,0.00323451627218295,-231.167969582899,NaN,NaN,0,0.005,-0.812686768658925,-0.799013643622878
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","9,irrational",2000,2000,1999,0.35988965524878,0.920306965118724,0.00218226971158044,0.00323451627218295,-158.597982494149,NaN,NaN,0,0.005,-0.567347178622721,-0.553487441117168
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","9,irrational",2000,2000,1999,0.343370276933469,4.83520229063727e-16,0.00529213489809515,4.73317350851592e-18,64.8831300685591,NaN,NaN,0,0.005,0.332991599062335,0.353748954804602
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","9,irrational",2000,2000,1999,0.21420077584989,0.505578534647671,0.00205544545493777,0.00370982024457133,-70.8237168755681,NaN,NaN,0,0.005,-0.299446184611642,-0.283309332983921
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","9,irrational",2000,2000,1999,0.860410559501509,0.980203370735941,0.0041671803929654,0.00489904224631762,-18.7351001113062,NaN,NaN,2.76984307531187e-72,0.005,-0.132332474245726,-0.107253148223139
paired_ttest,two_sided,value_function_attended_gradient_diff,fit_phase,"rational,irrational","model_config","9",2000,2000,1999,-0.369006159820336,0.920306965118724,0.00459181182991117,0.00323451627218295,-220.228822597543,NaN,NaN,0,0.005,-1.3007945388439,-1.27783171103422
paired_ttest,two_sided,std_order_step_2,fit_phase,"rational,irrational","model_config","10",2000,2000,1999,0.000296449162712097,0.105105576338611,4.0968162626262e-06,0.00155713979065163,-67.3114990609536,NaN,NaN,0,0.005,-0.107862789202082,-0.101755465149717
paired_ttest,two_sided,std_order_step_3,fit_phase,"rational,irrational","model_config","10",2000,2000,1999,0.00191210540303897,0.346062771079918,2.17421638722025e-05,0.00195283368908548,-176.250543480928,NaN,NaN,0,0.005,-0.347980052828913,-0.340321278524845
paired_ttest,two_sided,std_order_step_4,fit_phase,"rational,irrational","model_config","10",2000,2000,1999,0.00425418135666413,0.820997311565619,4.26441687662411e-05,0.00281226415498341,-290.491865064182,NaN,NaN,0,0.005,-0.822257077903738,-0.811229182514172
paired_ttest,two_sided,std_order,decision_step,"2,3","model_config,fit_phase","10,irrational",2000,2000,1999,0.105105576338611,0.346062771079918,0.00155713979065163,0.00195283368908548,-94.7242290089467,NaN,NaN,0,0.005,-0.245945924125661,-0.235968465356953
paired_ttest,two_sided,std_order,decision_step,"2,4","model_config,fit_phase","10,irrational",2000,2000,1999,0.105105576338611,0.820997311565619,0.00155713979065163,0.00281226415498341,-227.497186394224,NaN,NaN,0,0.005,-0.722063117455867,-0.709720352998149
paired_ttest,two_sided,std_order,decision_step,"3,4","model_config,fit_phase","10,irrational",2000,2000,1999,0.346062771079918,0.820997311565619,0.00195283368908548,0.00281226415498341,-153.777230144738,NaN,NaN,0,0.005,-0.480991474582413,-0.468877606388989
paired_ttest,two_sided,std_order_step_2,trial_type,"option,attribute","model_config,fit_phase","10,irrational",2000,2000,1999,0.315316729015834,4.30984631663578e-16,0.0046714193719549,3.94802472174123e-18,67.4991269053798,NaN,NaN,0,0.005,0.306155368280311,0.324478089751355
paired_ttest,two_sided,std_order_step_3,trial_type,"option,attribute","model_config,fit_phase","10,irrational",2000,2000,1999,0.192549893984402,0.499575648175435,0.00188922132150636,0.00346948048433005,-76.8557754365124,NaN,NaN,0,0.005,-0.314860220637319,-0.299191287744746
paired_ttest,two_sided,std_order_step_4,trial_type,"option,attribute","model_config,fit_phase","10,irrational",2000,2000,1999,0.757879849414587,0.884114773716651,0.00363063370248481,0.00424181674672007,-22.7778873242532,NaN,NaN,2.69013009508538e-102,0.005,-0.137103614516652,-0.115366234087474
paired_ttest,two_sided,value_function_attended_gradient_diff,fit_phase,"rational,irrational","model_config","10",2000,2000,1999,-0.350580454031706,0.820997311565619,0.00443910070093906,0.00281226415498341,-222.455961778049,NaN,NaN,0,0.005,-1.18190628806297,-1.16124924313168
